create database test;
use database test;
create table test(id int, num float, num2 float unique, name char(10));
insert into test values(95094,308493.5469204,37949.7952426,iflqbnhr);
insert into test values(95095,-57115.2868129,-36479.3172236,shq);
insert into test values(95096,164887.8314870,297.7306182,vbwuvyd);
insert into test values(95097,102504.8063177,-18920.4010811,fd);
insert into test values(95098,177295.8630753,18943.8852750,qyofw);
insert into test values(95099,296863.1431651,34438.7976488,saupxtjb);
insert into test values(95100,50598.0326974,-13882.3945434,cuzi);
insert into test values(95101,216855.8753540,22823.9275021,nwmazee);
insert into test values(95102,-14259.4631483,-22339.2222052,pq);
insert into test values(95103,33202.1228204,192.0481362,alxeap);
insert into test values(95104,-13875.4533459,-22313.2994031,k);
insert into test values(95105,231562.1517663,21903.6247104,nhph);
insert into test values(95106,202536.1637450,3641.9403787,xjvzuso);
insert into test values(95107,99432.7746373,-9680.5249795,hda);
insert into test values(95108,165398.3673992,-2029.9693838,kffkwv);
insert into test values(95109,222683.2223007,16092.0716433,u);
insert into test values(95110,21141.5994488,-24168.4656847,fcyo);
insert into test values(95111,229623.2256641,1043.5567014,hwdgyzpy);
insert into test values(95112,-2618.5544250,-8003.6345901,ryr);
insert into test values(95113,38791.0208633,-2693.1513495,cswjrj);
insert into test values(95114,134151.4985302,14349.0653934,e);
insert into test values(95115,-32061.4841666,-27518.4044130,pphmt);
insert into test values(95116,218181.0609678,-2443.1693547,zjuftnzq);
insert into test values(95117,154113.8792663,-7880.8102412,blz);
insert into test values(95118,170985.1700449,-4916.4092325,mffivy);
insert into test values(95119,134113.2477615,13282.4674447,wh);
insert into test values(95120,182619.6576918,16595.7982659,zbxtw);
insert into test values(95121,206746.8129503,-5929.9404500,jedeptba);
insert into test values(95122,103841.6512335,4883.1590101,tyix);
insert into test values(95123,169655.0343161,14123.0754635,wanprew);
insert into test values(95124,-48827.9110721,-31829.3210360,gu);
insert into test values(95125,5934.8598253,-21143.0700695,rogss);
insert into test values(95126,37181.3365002,-15797.0812078,t);
insert into test values(95127,218522.3960605,-1039.4015423,dlyd);
insert into test values(95128,155338.2112187,-5058.5527565,oneousg);
insert into test values(95129,159375.2512002,4886.4020505,qh);
insert into test values(95130,190948.4863527,-36.6657830,bjozov);
insert into test values(95131,273745.0658860,22607.9159496,l);
insert into test values(95132,74393.8752149,-5402.0802090,vfhc);
insert into test values(95133,207303.3991469,17467.2898154,yamvqyh);
insert into test values(95134,209221.1361228,20674.9218898,ics);
insert into test values(95135,64341.0478649,-699.9533846,twfyrj);
insert into test values(95136,185214.1056103,20863.9688167,v);
insert into test values(95137,-26740.5159992,-29866.9009079,gsqbl);
insert into test values(95138,194374.3020045,-1102.0434730,qnvumnrp);
insert into test values(95139,40864.7101384,-19354.4148057,spi);
insert into test values(95140,196537.2987332,-2921.8339432,djnxnq);
insert into test values(95141,99417.3328172,3775.1329713,nl);
insert into test values(95142,187945.4672209,14247.9601910,qfgio);
insert into test values(95143,182930.1296360,-4590.0395420,ahlbpttz);
insert into test values(95144,263900.9796125,22474.5066574,kcr);
insert into test values(95145,122446.2105151,5421.2474494,newereo);
insert into test values(95146,241451.3430411,-1202.0019359,xy);
insert into test values(95147,11261.2386952,-23491.6332370,isphk);
insert into test values(95148,171488.0024715,-8076.7595993,kuuzlhur);
insert into test values(95149,271776.8419883,17727.5815628,uozs);
insert into test values(95150,108130.5638802,-13760.2300977,frndmky);
insert into test values(95151,124681.8130141,-4620.6351063,hl);
insert into test values(95152,216498.6139197,1956.6407911,snxoov);
insert into test values(95153,-284.7844111,-11061.2293740,c);
insert into test values(95154,127651.6005065,13365.2607831,ejqr);
insert into test values(95155,160104.5595655,8766.6863478,pdvjiyz);
insert into test values(95156,95968.5427684,9199.7480150,zga);
insert into test values(95157,89891.1852485,1293.3164061,cagnjj);
insert into test values(95158,236277.4897844,27378.9770938,m);
insert into test values(95159,242318.8364691,7441.0453542,wwyq);
insert into test values(95160,170559.6482283,239.1319690,zqeimnbo);
insert into test values(95161,252702.9464372,9318.8672395,jsr);
insert into test values(95162,222087.4151293,-928.5284219,unwtfq);
insert into test values(95163,81448.7241142,-16074.3500129,w);
insert into test values(95164,193273.7879132,11901.4553297,hjhxh);
insert into test values(95165,159115.4689002,-3248.8639611,rluphtly);
insert into test values(95166,150648.2609663,10999.2893914,tfa);
insert into test values(95167,95479.9809098,-1591.8588413,ehfsje);
insert into test values(95168,273066.1711249,31001.6735374,oc);
insert into test values(95169,16587.7146544,-25839.6726021,rwywk);
insert into test values(95170,147681.2417061,-6735.6301536,bydolhmq);
insert into test values(95171,-57.8505739,-3826.8308956,lsih);
insert into test values(95172,60933.2092666,-22460.5927591,ouorekq);
insert into test values(95173,89998.6362256,-14126.3915310,yp);
insert into test values(95174,231271.9861524,18275.0133113,jrgcg);
insert into test values(95175,50761.6601101,-4512.9901950,l);
insert into test values(95176,114612.1696523,-9576.6960149,vnzg);
insert into test values(95177,112896.4037406,64.9442211,gheyiyr);
insert into test values(95178,-26671.7813711,-17532.2861451,ij);
insert into test values(95179,115441.3496908,3286.6090932,tepbbj);
insert into test values(95180,287341.9358750,33894.1206646,d);
insert into test values(95181,295574.2067137,26208.1441439,fahm);
insert into test values(95182,98581.1040419,-19116.4884292,qunxeft);
insert into test values(95183,139450.6671009,-2156.2921208,aws);
insert into test values(95184,247637.5384401,1064.7791613,dqfifp);
insert into test values(95185,132507.7910738,-9559.9105528,n);
insert into test values(95186,198600.2737458,9553.7009423,xnqlh);
insert into test values(95187,135298.7853041,-1908.9583221,apveztdx);
insert into test values(95188,37397.4236118,-474.5000035,kjj);
insert into test values(95189,121030.0995901,401.4307058,vlohbe);
insert into test values(95190,238375.6672948,21494.9866438,xf);
insert into test values(95191,21904.3270900,-28188.7912913,hagkc);
insert into test values(95192,123866.5819792,-5394.4496112,scmddzep);
insert into test values(95193,194143.8216899,-354.0507308,cwr);
insert into test values(95194,13726.8060081,-31161.5801741,fywgeki);
insert into test values(95195,55305.8720557,-23633.2932062,ps);
insert into test values(95196,236598.2793872,15927.2355524,aupry);
insert into test values(95197,112422.4744916,-8882.4326678,cpukznoy);
insert into test values(95198,167866.2994516,9190.2293358,mrau);
insert into test values(95199,65698.7082166,-8635.4685429,xlnnayj);
insert into test values(95200,263628.9423845,13097.8510989,zn);
insert into test values(95201,140991.5192451,5279.9113353,khyqcj);
insert into test values(95202,13295.2253720,259.7842655,u);
insert into test values(95203,-42540.8899070,-36880.9351892,weqb);
insert into test values(95204,117679.5922927,13892.2614070,hywmwel);
insert into test values(95205,26201.6268542,-13629.7506455,rab);
insert into test values(95206,-51871.7167934,-37086.9750250,uuoxxp);
insert into test values(95207,183559.1948437,-3045.3681761,e);
insert into test values(95208,138406.3851371,-1097.5574023,orza);
insert into test values(95209,111484.1270316,-567.7748304,rtesztvw);
insert into test values(95210,249244.8267773,28199.8920105,bnr);
insert into test values(95211,146580.2386284,2394.7304749,mpxwbe);
insert into test values(95212,95031.4968237,-4788.8791317,o);
insert into test values(95213,93542.3681604,11174.2471535,ydhzu);
insert into test values(95214,100049.8977186,-4054.5358993,jgvrvzwg);
insert into test values(95215,80891.9422128,-11829.1207327,laa);
insert into test values(95216,32816.5394925,1845.6811340,wcfcwks);
insert into test values(95217,86913.6883611,8569.4553516,gw);
insert into test values(95218,241924.7428874,13579.4788641,iyygy);
insert into test values(95219,88607.8335226,-7541.2389208,tsdyzngx);
insert into test values(95220,154830.4507842,-13751.2889591,dvjj);
insert into test values(95221,18492.2116219,-17336.6433142,gpobsyb);
insert into test values(95222,228945.2691350,3592.0081990,qr);
insert into test values(95223,65239.5858293,-24160.9520866,alhfu);
insert into test values(95224,64358.6064533,6774.2070587,d);
insert into test values(95225,10701.7641195,-18114.2299235,nhzq);
insert into test values(95226,70465.2462981,5189.7856140,yceawed);
insert into test values(95227,112175.6913136,173.3758054,ae);
insert into test values(95228,-26347.0036711,-35096.9877209,lyplxp);
insert into test values(95229,234618.6081335,3469.1495092,v);
insert into test values(95230,191662.1331150,17669.5753972,xuip);
insert into test values(95231,56149.3785139,-13991.6938749,iwnhrtm);
insert into test values(95232,136175.6666957,16747.3490538,srs);
insert into test values(95233,172130.3861293,4388.0355648,vtgkte);
insert into test values(95234,146090.8563127,1725.6069875,f);
insert into test values(95235,98849.0169232,8825.0615367,phqvu);
insert into test values(95236,76235.2337413,-2713.3376777,sjwgvzof);
insert into test values(95237,-32330.3331732,-23301.0396716,cdj);
insert into test values(95238,45523.9446117,3724.9296065,ngorpk);
insert into test values(95239,52227.6528539,-936.6086208,pa);
insert into test values(95240,247251.2944418,11231.7330906,zchuq);
insert into test values(95241,64791.1814343,-6201.2989686,kwmnrnyw);
insert into test values(95242,190670.0033773,18525.0356460,myr);
insert into test values(95243,-28695.4551314,-26036.7704137,xtxqsyt);
insert into test values(95244,194261.7952642,-5913.8080256,hv);
insert into test values(95245,136861.6976653,15200.3885104,jpptu);
insert into test values(95246,53357.1483793,-9688.0129765,ujvmmtzg);
insert into test values(95247,63953.6445893,651.6672523,elae);
insert into test values(95248,23266.8940680,-3510.4840051,hfnpoev);
insert into test values(95249,77482.5206457,-9333.6058566,ri);
insert into test values(95250,-800.2702313,-33116.2103703,bcyapp);
insert into test values(95251,-39392.1866504,-30162.7881265,e);
insert into test values(95252,178624.6700319,-5272.1434854,oyrd);
insert into test values(95253,8943.3139855,-22692.2637867,zawwrte);
insert into test values(95254,-43540.5119048,-36457.0781091,bub);
insert into test values(95255,197680.5366976,6381.3436511,lxpzlv);
insert into test values(95256,197150.3870071,8240.1333004,w);
insert into test values(95257,34496.6664892,-9634.6130232,glzk);
insert into test values(95258,52418.5419533,-1373.3845143,jnevnzgd);
insert into test values(95259,179480.7305578,5370.4797225,ths);
insert into test values(95260,71073.9973952,5718.1541591,ejxgpk);
insert into test values(95261,108612.9429683,6495.4093090,g);
insert into test values(95262,252577.8964910,8883.9935907,qgiji);
insert into test values(95263,40976.5857719,-4860.0338331,bavbjnqv);
insert into test values(95264,77427.0699843,7051.0750792,dca);
insert into test values(95265,249176.1426307,5409.1995295,owgfkyl);
insert into test values(95266,225870.8038439,26289.1463301,yy);
insert into test values(95267,142183.3961874,12852.0415432,atyim);
insert into test values(95268,29542.7471852,-8346.6624478,lneamtrf);
insert into test values(95269,50918.9025326,-22289.6793642,vpjt);
insert into test values(95270,301151.8890670,27936.3552879,yjwmoen);
insert into test values(95271,42799.8000378,-18839.2322671,il);
insert into test values(95272,-34483.9357906,-24886.6602779,sfhph);
insert into test values(95273,11648.2777472,-23649.4864199,v);
insert into test values(95274,231878.9626427,13494.8167946,fcas);
insert into test values(95275,-38241.0824670,-31392.4774012,qefkksw);
insert into test values(95276,251123.2573026,17891.9088803,sy);
insert into test values(95277,223230.6877506,8374.6535162,capolv);
insert into test values(95278,248210.0008732,14754.6771786,n);
insert into test values(95279,87753.6830047,9132.5205887,ppiz);
insert into test values(95280,28603.8739136,-32.0591864,arnjfzyc);
insert into test values(95281,66228.6363687,-6104.5936341,klt);
insert into test values(95282,96626.1103600,7712.6979035,mnguhk);
insert into test values(95283,159675.0256365,13011.2620756,x);
insert into test values(95284,257904.5295660,6536.2579578,hkryi);
insert into test values(95285,17160.1388733,-3519.7713210,kewqjniu);
insert into test values(95286,303841.0510686,37524.5705012,ugj);
insert into test values(95287,228819.4294610,5489.4770233,eaptcq);
insert into test values(95288,191175.9934999,16781.9302874,hc);
insert into test values(95289,147509.0949949,10504.1888066,rwhee);
insert into test values(95290,5727.2728227,-7005.2109924,crnpetje);
insert into test values(95291,120909.7267403,-4304.9132589,ets);
insert into test values(95292,253952.8899769,19235.7240718,pnxagef);
insert into test values(95293,8119.9159131,-28342.5920626,zp);
insert into test values(95294,-29176.0059470,-27236.7576995,bjqdh);
insert into test values(95295,-5711.6313218,-10495.0334992,mlvwiitw);
insert into test values(95296,285140.8389400,32262.7184618,wgag);
insert into test values(95297,239626.4665590,52.9071340,ziozcso);
insert into test values(95298,216439.2754143,8386.0284983,jc);
insert into test values(95299,248780.8380316,10367.9644752,teycdv);
insert into test values(95300,-25793.0206307,-18875.4089674,w);
insert into test values(95301,74712.6730647,-13810.6432481,gsrn);
insert into test values(95302,291603.2856054,22581.2178477,rvwyfzq);
insert into test values(95303,278070.6861360,22570.2724822,tpc);
insert into test values(95304,122176.2125010,9705.9858752,drpjzk);
insert into test values(95305,210735.2168086,19525.8725111,o);
insert into test values(95306,255676.2723560,21975.3715302,qnam);
insert into test values(95307,318456.7159321,37971.0596014,bhffbnat);
insert into test values(95308,109725.0659978,-17457.8714301,lks);
insert into test values(95309,254369.5711470,7482.7871318,nexicq);
insert into test values(95310,55916.9281205,-23926.1097581,y);
insert into test values(95311,152825.4922169,8155.1875052,iaite);
insert into test values(95312,307009.6259420,34483.7241584,luvextbd);
insert into test values(95313,7661.7863373,-15777.3234264,vxb);
insert into test values(95314,206744.4773846,10533.9331082,frgpyex);
insert into test values(95315,39716.0028529,3857.7939223,it);
insert into test values(95316,-23853.3849055,-29585.0644812,snzsz);
insert into test values(95317,295561.8244528,30995.2779361,dpelahlv);
insert into test values(95318,272096.9819190,9320.2078009,fjjv);
insert into test values(95319,192428.5604708,-8647.5850322,pmxockg);
insert into test values(95320,181745.7600009,-1121.0268357,ag);
insert into test values(95321,190835.6498503,14531.2409399,kihrv);
insert into test values(95322,25240.1852626,-12363.3321442,n);
insert into test values(95323,127966.3672482,4956.2002830,xwac);
insert into test values(95324,244394.8880378,13879.4263724,iyfvxzi);
insert into test values(95325,64976.2958047,-4539.5917835,kt);
insert into test values(95326,147726.3206524,11699.2820756,uvqyzj);
insert into test values(95327,261795.5017328,26040.5004441,f);
insert into test values(95328,242639.2861592,-966.2901636,hrib);
insert into test values(95329,228330.0187312,-2398.9611081,slottfsk);
insert into test values(95330,-3524.0091218,-28935.5960213,cnt);
insert into test values(95331,-45119.0517263,-30666.4467418,eigxuq);
insert into test values(95332,106975.7128684,-17411.7431993,p);
insert into test values(95333,158152.0133599,5807.4366626,zeriw);
insert into test values(95334,216895.7690232,-5885.7326382,cyesxttc);
insert into test values(95335,219499.0628318,12894.7856003,mak);
insert into test values(95336,153312.5148852,8812.7665969,wupdye);
insert into test values(95337,5031.9600471,-5646.3648547,zx);
insert into test values(95338,-18528.4680668,-31933.1317340,jrihs);
insert into test values(95339,271764.3497607,32338.5707743,utnzshvm);
insert into test values(95340,51154.9082253,-27133.0825672,wns);
insert into test values(95341,211522.9887389,24361.6981678,gpycuky);
insert into test values(95342,147062.3893382,-10626.8251361,rj);
insert into test values(95343,196161.9452234,12183.4629957,tmqnv);
insert into test values(95344,76288.7109075,-5850.4123396,e);
insert into test values(95345,114930.8649235,-17985.2713908,oabr);
insert into test values(95346,197196.6762202,5178.8960063,qcojpza);
insert into test values(95347,30295.7694593,-14043.8526104,bw);
insert into test values(95348,173276.4320866,13692.5828563,lzzmrj);
insert into test values(95349,312855.8701830,32555.1417135,o);
insert into test values(95350,-29176.9267942,-22345.9084134,yvrp);
insert into test values(95351,249177.2592757,27706.6454349,ipxitfj);
insert into test values(95352,208311.7258985,-259.5320642,lrc);
insert into test values(95353,-19615.5778571,-28679.1838819,vlpluq);
insert into test values(95354,158034.8646412,-10897.2761573,g);
insert into test values(95355,151773.9983060,13438.0214605,iiaw);
insert into test values(95356,193081.1089435,-4544.5594715,tkfhptlb);
insert into test values(95357,106248.5792010,1420.8874325,det);
insert into test values(95358,178862.6841452,10806.0751831,fyysqe);
insert into test values(95359,69499.5171737,-12640.6789608,q);
insert into test values(95360,-13202.7694564,-34281.1996624,avivs);
insert into test values(95361,181636.9551738,-8032.5531988,dxwosznl);
insert into test values(95362,262994.9669798,1541.4952279,nrb);
insert into test values(95363,164316.5113138,15660.1507877,xtgrmkq);
insert into test values(95364,178704.1550550,21580.1698900,an);
insert into test values(95365,201488.4285254,9835.7083358,kpzcn);
insert into test values(95366,170202.7407122,-11519.3189863,vkenoowd);
insert into test values(95367,168184.5157563,781.5949367,xmkf);
insert into test values(95368,149988.7638953,-3522.8262050,hgxypys);
insert into test values(95369,-4395.0226517,-23553.1858163,sa);
insert into test values(95370,24794.3874560,-27905.5780498,ucibr);
insert into test values(95371,38822.2898740,-1078.0648343,f);
insert into test values(95372,24056.1895658,-3580.7921129,pzae);
insert into test values(95373,201964.6790675,19004.3401608,rtgxlfb);
insert into test values(95374,203923.6005222,13178.8534848,cv);
insert into test values(95375,5931.1781113,-26684.0917153,mpqanq);
insert into test values(95376,209096.2003861,-4381.5016451,p);
insert into test values(95377,138727.0006343,-9504.8725553,zljl);
insert into test values(95378,169264.4256207,-3204.6575744,jooeptda);
insert into test values(95379,-6997.5041063,-10055.0620558,mit);
insert into test values(95380,204412.8452849,12799.3850956,wchhie);
insert into test values(95381,120558.5786430,-6126.2538081,h);
insert into test values(95382,58410.6032135,5080.0704810,ryrkk);
insert into test values(95383,157832.2169144,-6690.1520703,tbfckzfk);
insert into test values(95384,149742.8756633,-9933.6442921,evk);
insert into test values(95385,11509.7922404,-29571.3350506,oxpgmk);
insert into test values(95386,143976.2517361,12068.8723276,rr);
insert into test values(95387,206815.0020149,7487.9648835,btirn);
insert into test values(95388,146388.0889685,-10178.1409185,mnnbgnoc);
insert into test values(95389,47687.8896689,-8253.1431467,oqt);
insert into test values(95390,102791.0264767,-12223.2771631,ykymhyk);
insert into test values(95391,-39067.6953101,-33055.6565544,je);
insert into test values(95392,96429.0913593,11457.0982683,lgrqj);
insert into test values(95393,89882.0551272,5436.3618474,w);
insert into test values(95394,11022.5240725,-26521.5542615,gcbb);
insert into test values(95395,154765.2651720,10303.6666450,ixollfl);
insert into test values(95396,169239.7025976,3672.9871409,tz);
insert into test values(95397,31480.1174096,-24692.2940568,dtzwfq);
insert into test values(95398,260145.6777657,2131.7914264,g);
insert into test values(95399,191981.0852501,9262.0548992,qpsa);
insert into test values(95400,140439.1936875,-8879.1025921,arxshtv);
insert into test values(95401,204847.1319517,18620.6933952,dmc);
insert into test values(95402,229955.1020606,14792.7433735,ngqvie);
insert into test values(95403,171617.9257990,388.2428875,y);
insert into test values(95404,47863.4218195,4899.7623048,acay);
insert into test values(95405,134015.5336897,-5350.2461888,kegrczxj);
insert into test values(95406,36491.8327363,-21408.4758408,vyt);
insert into test values(95407,37058.9613002,-27578.7396569,xbyuek);
insert into test values(95408,109291.6674790,2562.9332142,iv);
insert into test values(95409,212141.6243360,5140.2275261,sxjff);
insert into test values(95410,122571.4159857,-8838.2317584,urwqgngb);
insert into test values(95411,259527.5855467,20420.3531289,ftb);
insert into test values(95412,55583.7893816,-20924.8493205,pnhbiyc);
insert into test values(95413,251325.7524709,-2414.1849985,si);
insert into test values(95414,101737.1829828,9107.0681732,ckzeb);
insert into test values(95415,111139.2740780,-12323.7138919,nefxcuil);
insert into test values(95416,64274.3812134,-7755.6335549,pgkp);
insert into test values(95417,107556.9073371,1601.9018125,zaxadfd);
insert into test values(95418,134556.2326163,-5832.8211712,kd);
insert into test values(95419,250141.4703734,11515.0133508,mxilf);
insert into test values(95420,-13881.6892383,-31502.6552120,x);
insert into test values(95421,245244.3236101,28030.1215238,htbo);
insert into test values(95422,93241.5748281,-17579.5334781,jvghztn);
insert into test values(95423,17779.8491872,-9250.8284086,up);
insert into test values(95424,255505.2516699,16786.0545017,ekrkaw);
insert into test values(95425,222677.3969453,6902.7662131,h);
insert into test values(95426,34825.5623192,-18041.9311259,rgjn);
insert into test values(95427,110200.8719469,-4009.0627889,bipgczpi);
insert into test values(95428,248331.8673993,7266.0226748,ecu);
insert into test values(95429,62608.5714011,-25585.6009271,oehjwk);
insert into test values(95430,134139.7752568,5158.0085756,z);
insert into test values(95431,217458.3541906,2791.2685107,bbsux);
insert into test values(95432,98756.7690304,-7497.0429836,lvfnynya);
insert into test values(95433,146276.9299002,8946.4149885,wxk);
insert into test values(95434,261091.8186092,13899.5866813,yrqqaq);
insert into test values(95435,282926.0576904,29787.6972520,jl);
insert into test values(95436,107062.7545712,6759.1973750,toitb);
insert into test values(95437,87322.6349345,-10983.7892854,violcuak);
insert into test values(95438,-22062.1846998,-31081.5022924,gkt);
insert into test values(95439,60359.1560294,-7098.5087731,qeypvev);
insert into test values(95440,99863.1151504,-15339.8103595,tg);
insert into test values(95441,255468.0709599,9167.2736897,darax);
insert into test values(95442,37174.4671351,-24987.5385247,n);
insert into test values(95443,232199.1832827,5087.4529842,qxcd);
insert into test values(95444,46034.4921973,-26281.0592029,azpvztf);
insert into test values(95445,-16896.5665664,-18756.9350249,lt);
insert into test values(95446,281055.3971589,18779.3659116,vnzzsw);
insert into test values(95447,273738.9578435,13418.5756071,y);
insert into test values(95448,88078.4297839,724.6923958,iksk);
insert into test values(95449,98007.2780303,-3754.3773477,smxuvzh);
insert into test values(95450,135079.6472509,-4209.1277518,vgd);
insert into test values(95451,154462.2843326,18117.7736381,fiqfwk);
insert into test values(95452,185201.5057257,11673.8267347,q);
insert into test values(95453,202751.4762530,-5197.8095790,sfbj);
insert into test values(95454,74940.1052343,-6157.1137814,czgbqnqz);
insert into test values(95455,33024.4727424,-2528.5640283,nbt);
insert into test values(95456,-36984.6593183,-24075.2950259,pvzesq);
insert into test values(95457,248239.5997734,20281.5096380,ap);
insert into test values(95458,112389.1300367,4411.4263184,krjit);
insert into test values(95459,63508.0493944,-9642.5696571,mmxautsj);
insert into test values(95460,189770.7635848,-2408.1622198,xoc);
insert into test values(95461,13152.9054120,-15799.4471110,hihdven);
insert into test values(95462,65182.2138998,-24844.2403850,kk);
insert into test values(95463,260794.7027707,6819.5379188,ueaop);
insert into test values(95464,52064.1269553,-13130.5034679,egfzpibt);
insert into test values(95465,285454.2545491,23854.5142510,hbks);
insert into test values(95466,65128.5051629,6727.0907125,rdykrlx);
insert into test values(95467,273503.2882468,11885.6604434,cx);
insert into test values(95468,150387.3361724,10784.9712946,erins);
insert into test values(95469,-290.0479512,-20249.8281975,o);
insert into test values(95470,75033.4757016,-22217.9356947,znby);
insert into test values(95471,50799.9326393,-12455.9506861,bqgjnzz);
insert into test values(95472,156733.8482259,8467.0268406,mk);
insert into test values(95473,180004.6202333,20110.1149353,wmruok);
insert into test values(95474,236261.3033852,18188.3920764,y);
insert into test values(95475,256003.6734370,13567.8715137,jikx);
insert into test values(95476,51125.4795749,-4815.8798930,tcpqqniq);
insert into test values(95477,244870.0666130,26146.5928470,wfc);
insert into test values(95478,-12894.2358416,-22262.7608845,gzitsq);
insert into test values(95479,147739.4944786,16445.5830371,r);
insert into test values(95480,117715.7105563,2063.6809864,tvswl);
insert into test values(95481,39691.5231167,-8302.5611698,dpfpmtki);
insert into test values(95482,76521.0009152,-13881.9419216,orl);
insert into test values(95483,185588.2150157,17224.3022195,qmqsne);
insert into test values(95484,96778.4246407,7357.0905543,bo);
insert into test values(95485,266121.3547702,4471.8046733,lijdp);
insert into test values(95486,28249.8312259,-11789.1290769,nkowqits);
insert into test values(95487,299548.6492009,27946.0243422,yet);
insert into test values(95488,17917.3487031,-1974.6435346,ihzzjlp);
insert into test values(95489,238809.7462821,2378.5983225,lb);
insert into test values(95490,155715.6735860,8438.4676898,vvrck);
insert into test values(95491,50766.8179567,-13700.9392210,f);
insert into test values(95492,128286.7817500,-3451.1397212,ircn);
insert into test values(95493,3604.1791152,-21153.6095401,stpynzq);
insert into test values(95494,122040.1772338,-1040.0383891,do);
insert into test values(95495,205552.4864182,22103.1415043,fqajok);
insert into test values(95496,287321.1571628,24702.9684962,p);
insert into test values(95497,309261.1951133,32335.2367139,amsm);
insert into test values(95498,55575.4297995,1370.4032982,cgyeifa);
insert into test values(95499,131620.2487023,14671.7404732,nid);
insert into test values(95500,12652.6346087,-20268.2844943,xdqikq);
insert into test values(95501,198803.2623681,22960.6329858,z);
insert into test values(95502,98839.3605488,-13736.3500156,kzbt);
insert into test values(95503,15877.3761513,-6960.9524360,utgdmtch);
insert into test values(95504,-36688.0997228,-25352.2041014,xvu);
insert into test values(95505,211138.1645069,19217.5864613,hpzpfe);
insert into test values(95506,62094.1832526,-2148.7705403,rs);
insert into test values(95507,-53609.2600749,-38020.7243719,cmksh);
insert into test values(95508,4434.5427133,-10447.1611687,eoxkialr);
insert into test values(95509,186296.0448941,16470.8130047,pic);
insert into test values(95510,295813.2793307,29473.4185848,zkinjkh);
insert into test values(95511,204126.2896752,-7127.2164535,ce);
insert into test values(95512,161042.1908263,6090.7164449,mzarl);
insert into test values(95513,-6997.1650144,-13937.3052472,wbfjdonj);
insert into test values(95514,181541.9242869,15315.9155154,zvlc);
insert into test values(95515,-43558.8776504,-29852.8121818,jxymfzi);
insert into test values(95516,87358.9532846,-10544.5290168,ur);
insert into test values(95517,-15640.7989170,-31651.2832375,wtjxg);
insert into test values(95518,13289.2683019,-8930.5600955,g);
insert into test values(95519,-28860.9685318,-30754.8253201,rqbb);
insert into test values(95520,8369.0782738,-7330.1271762,tkhtifs);
insert into test values(95521,-47911.2852635,-38510.8876668,emm);
insert into test values(95522,38203.7603761,-18274.3540569,ogrwcq);
insert into test values(95523,249868.3747265,29475.8560821,q);
insert into test values(95524,152093.1420667,5030.5245767,bdkh);
insert into test values(95525,-7905.9324609,-5618.8307495,lxpsetug);
insert into test values(95526,175107.6303197,3316.3632345,ozd);
insert into test values(95527,236688.1641717,21210.8783072,ytidfe);
insert into test values(95528,95026.5045340,-13978.0816739,i);
insert into test values(95529,17973.7612257,1336.6116603,lqtgz);
insert into test values(95530,305711.9961042,31040.6600117,vsgzaadq);
insert into test values(95531,73044.9934986,4996.8793813,gml);
insert into test values(95532,43790.5568096,-21160.8260920,ioqcbk);
insert into test values(95533,235736.8405660,25075.9290124,si);
insert into test values(95534,166368.7962190,3742.9762228,dcjfd);
insert into test values(95535,294276.5609132,27553.7410367,ffoydofi);
insert into test values(95536,229790.8764687,5117.3875440,qzu);
insert into test values(95537,234286.9570111,1589.8596559,abzbfza);
insert into test values(95538,52666.1960707,-20051.4241278,cv);
insert into test values(95539,-10314.9440284,-33999.4442724,nxsmy);
insert into test values(95540,64349.3848105,-2415.5177919,x);
insert into test values(95541,24375.4557363,-11989.3021855,aukp);
insert into test values(95542,286262.0796453,24116.9375515,koqiafk);
insert into test values(95543,260987.5599954,16678.4777577,vq);
insert into test values(95544,63753.4157340,-16281.2045202,xkalcq);
insert into test values(95545,300937.5769845,35992.6107694,h);
insert into test values(95546,205358.8248486,23798.8873464,sgtw);
insert into test values(95547,-53078.7156203,-35205.3799962,ubyhwtm);
insert into test values(95548,61857.7053947,-8157.4099401,fdd);
insert into test values(95549,262238.1946876,23204.1749595,pxrsye);
insert into test values(95550,146085.6601782,-7463.6207327,r);
insert into test values(95551,-5069.5446436,-22276.6195449,ctbv);
insert into test values(95552,281902.4357276,32381.4370679,mvhoaznp);
insert into test values(95553,284901.2378817,33672.4887606,pqu);
insert into test values(95554,69340.2545660,-19167.6505624,zszrtk);
insert into test values(95555,201039.9195125,15568.4515835,jm);
insert into test values(95556,171695.4456689,1395.2415651,mgkcv);
insert into test values(95557,270462.4965054,28893.9620744,wixmvoxh);
insert into test values(95558,116538.7251684,-6357.7458510,hdd);
insert into test values(95559,187079.1125352,-7111.8593663,jfiyxzs);
insert into test values(95560,17983.9444309,-29556.7310289,tz);
insert into test values(95561,61300.8096851,5363.3469084,ebbby);
insert into test values(95562,259018.2871294,25406.9828501,gvgtzuyr);
insert into test values(95563,77629.7360474,6777.3880008,rxle);
insert into test values(95564,239053.4924431,15415.1229307,bsywsfc);
insert into test values(95565,226303.7195647,7172.6143370,du);
insert into test values(95566,209693.2335712,7768.7468171,oojau);
insert into test values(95567,26872.4815910,2354.6023867,y);
insert into test values(95568,192311.3265753,855.9286134,bkcl);
insert into test values(95569,224737.3149596,-3766.4283238,lehvwte);
